TransactionTime,Amount,Location,CustomerBehavior,Success,CustomerName,Email,PhoneNumber,PaymentType,AccountNumber,CreditScore
2021-05-05 23:45:42,37659.0,Montserrat,Suspicious,True,Brooks-Hunt,sdougherty@example.com,824-767-6541,Visa,3536441138704005,635
2020-11-06 18:54:49,3562.82,Tunisia,Suspicious,True,Webb PLC,cbutler@example.org,602-814-5277,BankTransfer,4541020488975405137,604
2021-05-03 16:18:15,81574.92,Taiwan,Suspicious,True,Gordon-Young,xwilliams@example.org,001-483-802-0547x46553,Visa,676223773331,780
2021-07-15 16:36:16,443.82,Belarus,Normal,False,Burke-Rodriguez,wilsonholly@example.net,985-687-6831x626,BankTransfer,3563282418903610,663
2022-10-15 11:33:55,771.46,Serbia,Normal,False,"Vega, Lee and Gibson",flong@example.net,(752)568-2634,Visa,30572191726522,573
2020-02-02 22:58:09,16677.97,Tokelau,Suspicious,True,"Bates, Moore and Smith",beckydeleon@example.com,5427938611,BankTransfer,4115725271211654,775
2020-10-16 09:47:33,59160.5,Jersey,Normal,True,Johnson-Barr,shickman@example.net,980-407-6681x503,Visa,6011871829410800,630
2022-05-18 05:00:24,88102.52,Yemen,Suspicious,True,Sanders PLC,lucasdouglas@example.net,(462)643-7480,BankTransfer,346932916215624,640
2023-07-16 21:49:41,35208.94,Kuwait,Suspicious,True,Johnson-Williams,stoutstephanie@example.org,(881)684-3498x2058,Visa,4143646598148,672
2022-07-08 02:33:41,81283.11,Hong Kong,Suspicious,True,"Hanson, Robinson and Vargas",andre68@example.com,266-405-2143,BankTransfer,213135077864590,848
2022-05-10 09:14:50,11405.84,Guinea,Normal,True,Robertson-Bernard,april75@example.net,695-305-7228x79405,MasterCard,180088952367107,705
2023-06-30 01:18:32,48714.91,Venezuela,Normal,True,"Davis, Oneal and Dean",jessicayoung@example.org,649-213-4941x5191,Visa,2283525483246880,673
2023-10-03 10:58:30,18905.7,Taiwan,Normal,True,Krause-Wilson,lucas12@example.org,706.495.5205,Visa,4835923224889726431,850
2022-01-28 23:32:45,7606.93,Philippines,Suspicious,True,Conner Inc,smithanna@example.org,474.784.4553,Visa,346588668907980,654
2021-01-26 12:57:13,55793.4,Benin,Suspicious,True,Rose and Sons,carrbrian@example.net,+1-579-961-9732x191,MasterCard,6566432448085363,605
2020-08-09 06:06:08,76332.14,Northern Mariana Islands,Normal,True,Black LLC,tbean@example.net,(637)714-2976x710,BankTransfer,4117709332730462,693
2021-07-04 08:48:26,78448.9,Peru,Normal,True,"Cochran, Brown and Watson",edwardsdaniel@example.org,001-504-438-3787x09524,MasterCard,30420730649898,721
2021-06-02 18:22:03,85362.85,Panama,Normal,True,"Williamson, Allen and Castillo",jared31@example.com,(476)879-2848,Visa,4297211583497679,674
2021-08-06 20:31:29,15092.46,Papua New Guinea,Normal,True,"Hays, Lopez and Mendoza",andrew02@example.net,(313)245-9663x583,Visa,501844914066,845
2021-07-18 07:30:34,998.54,Suriname,Normal,False,Green-Patterson,jeremycarrillo@example.org,9649562356,MasterCard,3510460142967432,597
2022-12-21 22:04:17,69886.54,Svalbard & Jan Mayen Islands,Suspicious,True,"Clark, Miller and Sanders",brewergina@example.net,464.892.7552x82647,MasterCard,4011074920295486,705
2023-06-28 04:32:49,18289.97,Macao,Suspicious,True,Morris-Ho,jillwhitaker@example.org,001-626-933-3107x85663,BankTransfer,630451656056,656
2021-03-03 03:39:17,97439.65,Costa Rica,Normal,True,Randolph-Henry,vcohen@example.net,+1-429-488-6577x51996,Visa,341363837315274,773
2021-03-29 23:15:50,1044.07,Gambia,Normal,True,Blair-Meza,melissa71@example.com,001-547-611-2293,Visa,36403184080434,727
2022-11-01 20:45:52,75097.71,Mauritius,Suspicious,True,"Perez, Barrett and Morgan",jamie76@example.com,+1-722-781-8839,BankTransfer,30085990108115,799
2021-01-17 05:26:40,34329.26,United Arab Emirates,Suspicious,True,"Moreno, Miller and Mcdonald",john74@example.net,696.776.2724,BankTransfer,501875122464,715
2021-10-03 09:15:45,32289.09,Seychelles,Normal,True,Morris-Park,james73@example.com,+1-278-695-0065x205,Visa,4085875826064,773
2022-10-13 08:58:01,83427.63,Saint Pierre and Miquelon,Normal,True,Parrish-Mathis,cathybrandt@example.org,869.543.9055,MasterCard,3518536471434821,690
2021-06-04 18:57:48,18038.62,Pitcairn Islands,Normal,True,Cisneros-Hill,smithlinda@example.com,258-761-0930x735,MasterCard,3512118576446228,765
2020-10-15 10:21:30,41924.22,Burundi,Normal,True,Robertson Ltd,jsingh@example.org,925.467.1830x32483,Visa,676364665403,805
2022-04-15 10:33:06,31653.43,Liechtenstein,Normal,True,Singh Inc,denisedavidson@example.org,855.704.0539x30566,MasterCard,213196027426062,828
2022-04-22 03:10:08,83074.11,Czech Republic,Normal,True,Hill-Rocha,nwade@example.org,229-364-4644x588,Visa,3559598192201731,778
2020-04-06 02:59:14,10023.43,Bosnia and Herzegovina,Normal,True,Coleman-Garcia,saraherickson@example.org,362-607-7533x17239,MasterCard,371222350176047,636
2020-11-26 05:45:22,46861.68,Mongolia,Normal,True,"Taylor, Roberson and Mccarty",gregorywebster@example.net,(245)869-2205x785,MasterCard,4625083041483,781
2020-05-18 21:49:00,93343.76,Malaysia,Suspicious,True,"Wilson, Pacheco and Stewart",terribenitez@example.org,(491)549-4421,BankTransfer,676376638133,721
2023-09-11 02:49:28,54282.65,Philippines,Normal,True,Fletcher Ltd,blewis@example.org,(239)521-2259,BankTransfer,5333121295506795,724
2022-01-09 20:14:08,90471.29,Maldives,Normal,True,Ross-Simmons,wlittle@example.com,001-661-349-8489,BankTransfer,563457992896,781
2021-09-07 12:26:26,26367.47,Australia,Normal,True,"Price, Abbott and Osborn",danielle85@example.com,+1-951-964-3510x8106,Visa,5334715892740936,804
2020-03-31 14:36:20,60868.91,Moldova,Normal,True,"Vaughn, Young and Matthews",rwright@example.org,001-542-472-4828x757,Visa,4914778669778,670
2023-10-18 03:00:52,6699.39,Sao Tome and Principe,Normal,True,Guerra-Davis,ocaldwell@example.net,999-570-1844,BankTransfer,4981080782672110585,751
2023-10-23 08:01:12,45535.3,Peru,Normal,True,"Ramos, Hicks and Sims",clarkgeorge@example.net,(236)973-2198x3112,MasterCard,6011906101764225,641
2020-12-10 19:44:58,9224.69,Antarctica (the territory South of 60 deg S),Normal,True,Contreras-Ross,rmartin@example.net,622.908.7322x6814,Visa,30181269562007,642
2021-11-26 09:32:03,51127.11,France,Normal,True,"Nguyen, Kelly and Wood",amandachang@example.com,001-286-439-3185x717,MasterCard,579551213799,819
2021-07-16 19:15:16,12727.16,Czech Republic,Normal,True,Nguyen PLC,rebecca67@example.org,(394)350-2358x587,MasterCard,6556079029833893,606
2024-01-17 14:12:17,68930.86,Reunion,Suspicious,True,Collins Inc,blackwellchristopher@example.org,+1-683-287-4531x0540,Visa,6566585726884607,668
2020-06-21 09:06:06,20025.65,Libyan Arab Jamahiriya,Suspicious,True,Huang Ltd,nicholasmiller@example.net,001-302-262-8485x995,MasterCard,3545195491077123,673
2022-07-05 02:01:36,89498.97,Venezuela,Suspicious,True,Clarke PLC,waltersfrederick@example.net,001-952-234-1395x75423,Visa,3596667776887242,701
2022-11-10 13:27:35,28255.57,Reunion,Suspicious,True,Shea-George,justinlong@example.com,+1-721-575-3139,BankTransfer,3567878441832092,713
2020-03-05 21:11:10,46529.84,Belize,Normal,True,"Rodriguez, Williams and Anderson",jreed@example.net,(657)773-9637,Visa,4672620769715628,822
2023-04-04 17:09:02,912.0,Togo,Suspicious,False,Walters LLC,fernandezdeanna@example.org,839.433.6468x28271,Visa,30464494338918,596
2022-10-24 01:20:02,43402.62,Wallis and Futuna,Suspicious,True,Owens Ltd,zevans@example.org,595-502-3849x284,BankTransfer,3519411008714542,847
2020-09-25 19:01:24,67231.89,Pakistan,Suspicious,True,"Stewart, Mercado and Scott",barbarahebert@example.net,(638)913-2482x173,BankTransfer,4086920795477858,643
2022-08-25 07:59:47,74561.39,Korea,Normal,True,"Sanchez, Brennan and Clark",florestodd@example.net,(379)628-2746x17740,MasterCard,3513314704637338,723
2022-08-14 19:03:17,14983.36,Andorra,Suspicious,True,"Graham, Wilcox and Ramirez",chambersmegan@example.org,914-583-9866x7184,Visa,4877695020491295,804
2023-05-07 00:15:28,79167.48,Germany,Normal,True,Bowen-Stephens,annawatson@example.com,904.373.0740x55800,MasterCard,4296300077755881,659
2020-06-29 05:04:07,20280.98,Nicaragua,Suspicious,True,Hansen-Austin,jessicadavis@example.net,385.612.9932x41205,Visa,6509763307440368,764
2020-04-13 20:48:14,22162.84,Holy See (Vatican City State),Normal,True,Horton-Brown,tyrone00@example.net,927-884-2789,MasterCard,4266494966826,639
2021-03-13 04:59:31,14672.48,Fiji,Normal,True,"Norman, Hall and Reed",garciacarolyn@example.com,4334984252,BankTransfer,4672736838345,681
2020-03-14 21:50:36,3323.42,Korea,Normal,True,Williams-Sullivan,brendacarson@example.net,+1-212-989-5201x160,BankTransfer,370478252125661,724
2021-09-28 15:22:40,59074.82,Georgia,Normal,True,Hall-Johnston,paulbruce@example.org,001-384-734-6884,MasterCard,4769870639457668802,639
2021-06-13 17:38:17,83151.82,United States Virgin Islands,Normal,True,Miller-Fitzpatrick,bkramer@example.net,(953)564-0885x960,Visa,503814486844,735
2021-05-14 01:02:27,42063.87,Montenegro,Suspicious,True,Davis and Sons,dianahahn@example.org,+1-960-363-5352x37822,Visa,349033406622796,710
2021-09-12 00:52:45,98694.23,Bulgaria,Suspicious,True,Owen LLC,owensaaron@example.org,(681)276-4179,Visa,3546359796248073,625
2022-10-12 01:29:07,253.5,Congo,Suspicious,False,Smith-Saunders,martinezelizabeth@example.org,001-939-907-4563x771,MasterCard,582524899918,669
2021-04-07 15:38:49,82158.28,Korea,Suspicious,True,"Tanner, Moreno and Santiago",dmorales@example.com,001-352-523-7686,Visa,3593760978867311,748
2022-04-27 07:59:31,94887.03,Reunion,Normal,True,"Thomas, Thompson and Abbott",wilkersonjennifer@example.org,(642)487-3352,Visa,2238421578041012,701
2020-08-20 18:42:42,48169.53,Heard Island and McDonald Islands,Suspicious,True,"Payne, West and Mccall",jasmine73@example.com,(586)593-8855,BankTransfer,6558336890127419,715
2021-05-31 01:56:40,757.88,Korea,Suspicious,False,Harris-Pearson,arodriguez@example.com,(584)606-6951x884,MasterCard,30092802151549,775
2020-06-22 14:16:03,67833.03,Ghana,Normal,True,Patrick-Mcbride,uwalsh@example.com,001-295-413-7398x079,MasterCard,3537511055105649,606
2020-02-27 05:38:36,21505.97,Belarus,Normal,True,"Mendoza, Nguyen and Gregory",anaporter@example.org,278.504.2264x45325,MasterCard,639027863203,628
2023-01-10 08:15:27,31342.42,Spain,Normal,True,Diaz Inc,nicholewhitehead@example.org,001-404-693-6275x465,BankTransfer,2493862109769268,620
2020-10-30 19:13:44,98766.43,Nicaragua,Suspicious,True,"Thompson, White and Martinez",nwoods@example.com,5466190993,BankTransfer,180058812727923,637
2021-06-04 04:58:20,49243.97,Guam,Suspicious,True,Mata-Schultz,walkerphillip@example.net,(888)454-0232,MasterCard,6535219112336950,602
2020-11-25 10:30:39,961.95,Thailand,Normal,False,Stephens Inc,rachelwilliams@example.com,(734)217-3638,MasterCard,213109459330181,737
2020-02-29 17:36:30,10381.42,Palestinian Territory,Suspicious,True,"Johnson, Smith and Gonzales",debrahenderson@example.net,(615)388-3937x66702,BankTransfer,4385190640157067,653
2020-01-05 19:54:54,5895.56,American Samoa,Suspicious,True,"Garcia, Armstrong and Arnold",lucasjacobson@example.com,397.828.0393x211,MasterCard,3552174554742493,653
2021-06-15 16:31:38,72195.21,Bouvet Island (Bouvetoya),Normal,True,Weiss PLC,stephanieturner@example.com,5555297462,MasterCard,6591818943922465,645
2023-11-15 17:42:12,27399.71,Liechtenstein,Suspicious,True,Ellis and Sons,john36@example.org,+1-345-234-6939x136,MasterCard,4547439256346878585,689
2023-01-20 13:21:24,74067.65,Faroe Islands,Normal,True,Brown Inc,julie53@example.net,(834)887-9212,Visa,347513092476633,801
2023-05-29 02:08:19,53846.75,Bahamas,Normal,True,Gaines Ltd,qrobinson@example.org,711-664-7909x7322,BankTransfer,3539689073385993,733
2020-06-18 13:07:03,8342.77,Paraguay,Normal,True,Davis and Sons,rosesheila@example.com,001-439-487-4734x7906,MasterCard,4727897474713115,664
2021-06-20 18:04:37,1964.54,Turks and Caicos Islands,Normal,True,Woodward Group,mollymills@example.net,568-465-5862x7766,Visa,4438560448165354,670
2023-02-15 11:39:40,99077.73,Anguilla,Normal,True,"Morton, Doyle and Odom",xmichael@example.net,498.739.8212x27784,Visa,4274847199136388,844
2020-05-23 14:56:06,87363.23,Bhutan,Normal,True,"Mclaughlin, Patterson and Jimenez",eberry@example.org,(775)271-5373,MasterCard,4929060216401,644
2022-03-08 13:11:39,65975.88,Dominica,Suspicious,True,"Flores, Webb and Richardson",kevin07@example.com,9295070269,Visa,6011991487942736,671
2020-12-08 12:36:44,90001.25,Kyrgyz Republic,Suspicious,True,Atkins and Sons,emilylee@example.com,6453520216,Visa,2224686124778756,793
2021-03-06 04:14:10,62775.7,Belgium,Normal,True,"Roberts, Foster and Higgins",courtney96@example.com,7895213328,Visa,3597886857359884,845
2020-06-10 18:11:20,2586.7,Kenya,Normal,True,"Rhodes, Martin and Flores",gallaghermichael@example.org,+1-482-550-2227x90428,MasterCard,4529382288680,694
2020-04-07 03:51:33,51086.5,Nigeria,Normal,True,Dawson-Fuller,rmiller@example.net,707-692-1736,MasterCard,30586346097803,633
2022-03-24 14:28:12,6829.54,Reunion,Normal,True,"Mendoza, Mclean and Garza",georgehodges@example.net,303.965.0410,Visa,2399183359168019,785
2023-04-07 22:35:14,6888.49,Poland,Normal,True,"Harvey, Garcia and Dyer",pgreen@example.org,429.478.2553x2282,MasterCard,30321222054342,619
2020-08-02 15:25:43,70872.54,Latvia,Suspicious,True,"Cantu, Navarro and Hamilton",nwaller@example.org,564-224-5023x493,BankTransfer,374647683455147,610
2023-08-09 05:20:06,36188.92,Comoros,Suspicious,True,"Cunningham, Garrett and Lindsey",katherine31@example.com,350-556-1164x848,BankTransfer,4760421417204385,784
2022-02-23 04:45:25,51661.06,Liberia,Normal,True,Ellison and Sons,jamesthomas@example.org,891.820.8698,Visa,2489611223883968,674
2020-05-27 18:29:06,18903.86,Somalia,Suspicious,True,"Powers, Peterson and Greer",wchavez@example.net,577-578-4432,MasterCard,3519910822293625,815
2022-07-15 12:43:57,35530.78,Cayman Islands,Normal,True,"Moreno, Moreno and Casey",charles78@example.org,951-776-6221,MasterCard,2269688739371031,708
2022-08-11 18:21:24,60360.81,Pakistan,Normal,True,"Jackson, Miller and Martin",catherinebrewer@example.com,001-489-367-5094x4501,MasterCard,6011826267034421,680
2023-09-13 20:06:01,56414.26,Cocos (Keeling) Islands,Normal,True,Hernandez-Smith,bettyknox@example.com,001-560-551-7296x3196,BankTransfer,30509242399271,721
2022-05-28 20:15:37,92111.42,Ethiopia,Suspicious,True,"Santiago, Clark and Villegas",thomas42@example.org,(297)469-0162x7533,Visa,38445149543673,719
2022-12-22 06:32:42,27013.03,France,Normal,True,Roman-Smith,smithpamela@example.com,648.345.7673,BankTransfer,373144622224934,695
2023-08-28 04:36:57,50841.89,Bouvet Island (Bouvetoya),Normal,True,Hill LLC,jenkinsgeorge@example.com,221.318.5783,MasterCard,4268493165455235907,669
2023-03-29 12:53:45,79947.06,Finland,Suspicious,True,Davidson-Thomas,terrygabriela@example.org,(305)501-2068x03301,BankTransfer,180010863868908,608
2021-05-23 01:22:32,54968.53,Haiti,Suspicious,True,Hunt and Sons,wlogan@example.net,9652050478,BankTransfer,213104594782073,805
2022-08-15 05:57:50,90034.42,San Marino,Suspicious,True,Walsh Ltd,cheryljames@example.com,+1-312-723-8654x1020,BankTransfer,2293316429481213,611
2023-06-13 01:39:38,46033.95,Bulgaria,Suspicious,True,Fox Inc,ronald27@example.com,(364)468-0729,Visa,30004603890811,833
2023-11-04 15:56:03,1725.6,Kenya,Suspicious,True,"Cordova, Noble and Zhang",timothyanderson@example.com,4602607589,Visa,4770351451284176223,812
2021-07-21 20:48:55,82450.42,Belize,Suspicious,True,Terry-Davis,floresheather@example.net,664-626-4276x82634,MasterCard,6557008504216232,756
2020-10-11 03:23:13,824.83,Guadeloupe,Suspicious,True,"Wilson, Patterson and Espinoza",james58@example.org,+1-463-828-5119x91265,MasterCard,4967131471392566718,846
2020-08-14 05:23:13,36421.26,Oman,Suspicious,True,Friedman-Brown,seanrivera@example.net,(434)236-6471x157,BankTransfer,6575471931093392,707
2023-12-08 08:52:32,64645.54,Angola,Normal,True,Wilson and Sons,mmckinney@example.org,722-452-3775,BankTransfer,5377143446600563,728
2023-07-19 15:38:40,30067.47,Puerto Rico,Normal,True,Ballard-Brown,goldenjohnny@example.com,640-754-5233,BankTransfer,30500160301142,819
2020-10-16 21:09:46,95221.26,Lesotho,Normal,True,Bradley-Phillips,ikane@example.net,+1-425-617-9553x791,Visa,5151915486390359,757
2020-09-01 05:15:03,67952.52,Mauritius,Normal,True,Johnson-Nguyen,brandonmyers@example.net,(902)487-7520x537,MasterCard,4733218059733,759
2020-06-04 09:52:08,41688.66,South Georgia and the South Sandwich Islands,Normal,True,Mills-Martin,xtucker@example.org,(842)268-7544x23518,MasterCard,4709353389659375,617
2022-07-09 17:22:06,95607.06,Moldova,Suspicious,True,Newman-Warner,jeremiah23@example.com,852.949.6055x5585,Visa,36491494154635,767
2023-06-03 00:07:00,55778.3,Zimbabwe,Normal,True,"Salas, Leonard and Reyes",kroberts@example.net,211-436-2936,Visa,3508156068814848,681
2021-08-24 22:36:00,61673.23,Guinea,Normal,True,"Simpson, Scott and Rodriguez",jeanthomas@example.com,+1-990-573-7375,MasterCard,30511344782537,660
2022-09-05 02:58:57,27283.07,Holy See (Vatican City State),Suspicious,True,Wilkinson-Giles,melaniebowman@example.net,6234203530,MasterCard,4116148535931407421,755
2022-08-26 01:47:26,97860.92,Indonesia,Suspicious,True,Freeman-Snyder,mcintoshscott@example.net,869-621-1669,Visa,349433403969721,760
2021-11-30 02:50:22,83582.94,Pakistan,Normal,True,Rojas Ltd,davidchang@example.org,796.934.2412,BankTransfer,4056854267422,812
2022-06-18 23:20:07,45429.15,Moldova,Suspicious,True,"Turner, Watson and Baker",dshelton@example.net,+1-333-801-8179x54021,MasterCard,30439313425856,659
2023-05-11 07:26:43,41090.86,French Polynesia,Normal,True,Perez-Hunter,carpenterjacob@example.net,624.411.7822x899,BankTransfer,4133461588977,636
2023-12-07 21:46:21,8355.78,Ireland,Normal,True,"Lee, Wang and Smith",alex36@example.com,(373)878-4608x329,BankTransfer,2261943797254373,820
2022-06-21 18:31:44,10157.1,Nigeria,Normal,True,"Richardson, Maxwell and Mcdaniel",norrisjoseph@example.org,827.634.6189,MasterCard,4561203679234206,618
2021-10-03 12:49:17,29810.32,Iran,Normal,True,Delgado Group,zellis@example.net,001-808-608-4081,Visa,4451940064235115,700
2020-08-17 19:34:29,45461.51,Cape Verde,Normal,True,Mcguire Ltd,xmcbride@example.org,(863)851-0610,Visa,4088428533739777,707
2023-04-10 03:52:24,37533.03,Papua New Guinea,Normal,True,Wheeler-Marks,thunter@example.org,778.344.8181,MasterCard,213103097337880,739
2022-02-16 15:41:02,44987.93,Svalbard & Jan Mayen Islands,Normal,True,Thomas LLC,cookthomas@example.net,330.852.2485x27676,Visa,377544674391091,655
2023-03-06 17:54:46,62667.08,Swaziland,Suspicious,True,Gilbert-Wade,katiecox@example.net,948-206-9543,MasterCard,180071460597670,663
2023-10-11 07:18:28,78975.74,Indonesia,Normal,True,Garcia Group,charles81@example.com,(204)761-1045x7421,BankTransfer,4627604871307,848
